Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,Months Of Supply,Months Of Supply Mom,Months Of Supply Yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
1,0.96148539,-0.00971853,-0.020916547,Portland,4,-0.5,-0.555555556,6,0.5,-0.4,39.5,30,-55,171.5288502,0.081609018,-0.005881928,386975,0.105958845,0.503107399,156.5783795,0.230989099,0.216778601,283475,0.189384801,-0.219936709,,,,6,0.2,-0.4,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Vernon",neighborhood,0,0,-0.111111111,Oregon,OR,155956
1,0.956967641,0.043750333,-0.034670952,Portland,6,1,0.5,9,0.285714286,-0.526315789,172,32,-59,74.41993115,-0.274917735,-0.289480727,141375,-0.351490826,-0.093168698,76.94421556,0.127035465,-0.162752622,158000,0.053333333,-0.13377193,,,,4,0.333333333,-0.636363636,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Glenfair",neighborhood,0.333333333,0,0.333333333,Oregon,OR,155964
1,0.963449627,-0.010533617,-0.004642044,Portland,9,0,-0.307692308,5,0,-0.75,29.5,-3.5,-60.5,153.5311149,-0.029036907,-0.009772445,376500,-0.207368421,-0.044294961,170.5,-0.023867299,0.131214534,341000,0.014880952,0.299047619,,,,6,0.2,-0.25,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Buckman",neighborhood,0.222222222,0,-0.008547009,Oregon,OR,155965
1,0.977207435,0.00907171,0.018731388,Portland,5,0.25,-0.166666667,3,-0.5,-0.785714286,130,72.5,49,158.0770896,0,-0.110869804,365000,0,0.825,175.9719626,0.020952522,0.124943638,227000,-0.034556087,-0.044210526,,,,2,0,-0.333333333,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Crestwood",neighborhood,0,0,0,Oregon,OR,156018
1,0.973573183,0.001378434,0.007124524,Portland,14,0.076923077,1.333333333,12,-0.076923077,0.090909091,76,-5,22,97.27668821,-0.160999572,-0.510557544,164950,-0.10789616,-0.249886312,128.0394785,-0.087916308,-0.035055803,234500,-0.034979424,-0.277349769,,,,10,0,2.333333333,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - West Portland Park",neighborhood,0.071428571,-0.005494505,0.071428571,Oregon,OR,156019
1,0.968756094,-0.000891304,-0.003460816,Portland,45,-0.274193548,-0.196428571,106,-0.018518519,-0.171875,92,11,-15,106.0606061,0.083367211,0.011689692,138900,-0.07090301,-0.06306914,98.71440903,-0.044906816,-0.049499895,139000,-0.007142857,-0.024561404,,,,60,0.132075472,-0.032258065,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Powellhurst-Gilbert",neighborhood,0.2,-0.009677419,0.039285714,Oregon,OR,156042
1,0.969114016,0,0.006459411,Portland,2,0,0,5,0,-0.5,339.5,0,174,65.09539843,0.575308642,0.303275203,58000,0.933333333,-0.355197332,111.1551401,0,-0.21452248,265000,0,0.958994186,,,,3,2,-0.25,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - East Columbia",neighborhood,0.5,0,0.5,Oregon,OR,156045
1,0.891481614,-0.060912912,-0.048892344,Portland,3,-0.5,-0.769230769,11,-0.153846154,-0.214285714,255,167,201,132.6283406,0.014657948,0.117098951,369500,0.426640927,0.231871979,117.1875,-0.156017291,-0.016357206,210000,-0.22005571,-0.07079646,,,,6,-0.142857143,-0.454545455,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Humboldt",neighborhood,0,-0.166666667,-0.076923077,Oregon,OR,156051
1,0.971982938,0.003552364,0.016899391,Portland,231,-0.06097561,0.209424084,288,-0.04,-0.369803063,110.5,5.5,20.5,151.6488674,-0.010738743,-0.128875243,295000,0.008719439,-0.084987593,145.2316253,-0.019996853,-0.126111765,276000,0.003636364,-0.044982699,,,,157,0.006410256,-0.102857143,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Lair Hill",neighborhood,0.181818182,0.023281596,0.118990957,Oregon,OR,156063
1,0.96690261,-0.000133964,0.058385258,Portland,20,-0.2,2.333333333,32,-0.085714286,-0.058823529,31,-13,-52,98.40909091,-0.001246386,-0.002787879,150500,0.115231994,0.406542056,94.97966665,-0.00045208,0.166365988,136500,0.006637168,0.436842105,,,,14,-0.416666667,-0.066666667,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Mill Park",neighborhood,0.2,-0.04,-0.133333333,Oregon,OR,156072
1,0.964529884,-0.004174788,-0.008831466,Portland,12,0,1.4,10,0.25,-0.565217391,77,17,-22,99.28229665,-0.101547643,0.021158786,219000,0.238687783,0.171436213,92.39338571,-0.033635078,-0.168993594,159000,-0.015479876,-0.140540541,,,,9,0.285714286,-0.25,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Russell",neighborhood,0.083333333,0,-0.116666667,Oregon,OR,156088
1,0.964365099,0.002331543,-0.00660985,Portland,59,0.053571429,0.966666667,55,-0.166666667,-0.460784314,108.5,10,8.5,96.11013986,0.003201502,0.087480992,144950,-0.076751592,-0.000344828,94.3627451,0.028984074,-0.14556945,144900,-0.062590975,-0.145132743,,,,38,-0.208333333,-0.025641026,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Hazelwood",neighborhood,0.220338983,0.041767554,0.020338983,Oregon,OR,156102
1,0.969650647,0.017466415,0.009166224,Portland,8,-0.2,0.142857143,8,-0.111111111,-0.578947368,107,1,43.5,112.9091731,0.140007335,-0.135420186,219300,0,-0.267412728,133.4490701,-0.047463335,-0.134000715,301975,0.266142558,0.044896194,,,,4,0,-0.5,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Markham",neighborhood,0,0,0,Oregon,OR,156105
1,0.972243017,-0.002117591,0.020588952,Portland,25,-0.193548387,-0.074074074,11,-0.56,-0.702702703,42,-17,-45,158.6057692,0.089544908,-0.073444075,289900,0.1596,0.159831966,121.0613599,-0.013533343,-0.055831951,249155,-0.059792453,-0.041711538,,,,19,-0.296296296,0.117647059,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - King",neighborhood,0.28,0.021935484,0.131851852,Oregon,OR,156121
1,1.01310755,0.049329345,0.023624022,Portland,12,0.714285714,0.714285714,5,-0.166666667,-0.705882353,153,18.5,95,141.9318182,-0.03010297,-0.338019487,135900,0.313043478,-0.54311649,243.3437462,-0.018789475,0.391321306,282000,-0.027586207,-0.084415584,,,,6,0.2,-0.25,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Kerns",neighborhood,0.166666667,0.166666667,-0.119047619,Oregon,OR,156146
1,0.970851765,0.00252214,0.017502492,Portland,17,-0.15,-0.15,10,0.111111111,-0.473684211,37.5,-46.5,-25.5,158.3465529,-0.189638229,-0.12659375,378500,-0.087951807,0.147317369,163.6029412,-0.031927233,-0.038198984,395000,0.091160221,0.122159091,,,,12,0.090909091,-0.076923077,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Beaumont-Wilshire",neighborhood,0.235294118,0.035294118,0.135294118,Oregon,OR,156148
1,0.963532886,0.003338889,-0.000623017,Portland,28,-0.066666667,1,23,-0.041666667,-0.549019608,88,-6,0,125.9055118,-0.334335627,-0.261866487,259900,-0.126239704,-0.087830131,175.9061834,0.09305664,0.099961098,245763,0.022891581,-0.054666795,,,,11,-0.214285714,-0.083333333,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Multnomah Village",neighborhood,0.178571429,0.045238095,0.035714286,Oregon,OR,156154
1,0.973975637,0.033269492,0.071915369,Portland,6,-0.25,2,9,0.285714286,0.125,125,30.5,75.5,228.4778156,0.276263485,0.168500828,161500,0.085714286,-0.421146953,148.9677025,0.035776107,-0.122073782,203500,0.390597239,0.183139535,,,,4,1,-0.2,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Homestead",neighborhood,0.333333333,0.208333333,0.333333333,Oregon,OR,156172
1,0.990569771,0.028069001,0.019711105,Portland,10,0.428571429,1,6,1,-0.4,124,-44,77.5,85.25538734,-0.04865233,-0.103239629,98350,-0.112364621,-0.210674157,112.0329282,0.386081809,0.551595822,120500,0.096451319,0.295698925,,,,6,0.2,-0.142857143,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Sumner",neighborhood,0.3,0.014285714,-0.1,Oregon,OR,156186
1,0.971811231,-0.009936591,-0.011472497,Portland,16,0.142857143,0.454545455,15,-0.285714286,-0.594594595,51.5,10.5,0.5,103.8372239,-0.03002077,-0.171682432,129945,-0.133122081,-0.315718799,105.2123552,0.024774815,-0.200635124,216500,0.047158404,0.096202532,,,,12,-0.2,0.090909091,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Cathedral Park",neighborhood,0.1875,-0.026785714,0.005681818,Oregon,OR,156188
1,0.967555099,-0.017691664,0.031264248,Portland,8,0.142857143,0.6,11,0,-0.266666667,199.5,-118.5,46.5,193.7406454,0.133238945,0.240925285,267200,-0.151544018,-0.30125523,144.8484241,0.036747412,-0.124486771,230750,-0.29,0.120145631,,,,6,0,0.5,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Collins View",neighborhood,0.25,-0.035714286,0.25,Oregon,OR,156220
1,1.013945815,0.015214003,0.044693869,Portland,4,-0.428571429,-0.6,12,-0.142857143,-0.333333333,30,-12,-45.5,124.4294606,-0.043188205,0.091991774,219900,-0.064255319,0.000454959,134.8525107,-0.030747579,-0.111479498,260000,-0.248554913,0.05156724,,,,11,0.375,0,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - North Tabor",neighborhood,0.5,0.357142857,0.3,Oregon,OR,156232
1,0.960351994,-0.002879272,-0.01465154,Portland,41,-0.163265306,-0.046511628,75,0.071428571,-0.444444444,111,2,43,97.63843648,0,-0.054100478,130000,-0.029850746,-0.115345356,92.06666667,0,-0.065169231,123000,-0.035294118,-0.121428571,,,,55,0.057692308,-0.166666667,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Centennial",neighborhood,0.341463415,-0.005475361,0.294951787,Oregon,OR,156236
1,0.984743664,0.011248075,0.024806326,Portland,6,-0.4,-0.142857143,5,0.25,-0.666666667,43,-42,-15,113.1346578,0.104602243,,410000,0.520207638,,127.9143231,-0.024330266,0.019928618,329750,0.006870229,-0.071126761,,,,1,-0.5,,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Far Southwest",neighborhood,0.166666667,0.066666667,0.023809524,Oregon,OR,156240
1,0.977572913,0.034490163,0.053837749,Portland,15,-0.25,-0.0625,15,-0.210526316,-0.5,56,0,-117,230.6843267,-0.10941869,0.016299734,725000,0.259774109,0.584786054,187.4383427,0.000460163,-0.391727445,499000,0.009100101,-0.223346304,,,,5,-0.545454545,-0.375,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Hillside",neighborhood,0.2,0.05,0.2,Oregon,OR,156256
1,0.94742356,0.004252747,0.009349428,Portland,23,-0.041666667,0.277777778,53,-0.101694915,-0.171875,129,-42,-2,116.8548387,-0.037832336,0.128138401,179000,-0.032312125,-0.091716352,107.5,-0.051409821,0.281458886,166300,-0.076111111,0.014333638,,,,31,0.068965517,0.55,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Wilkes",neighborhood,0.130434783,0.005434783,0.019323671,Oregon,OR,156259
1,0.973239276,0.012091106,-0.000619257,Portland,34,0.133333333,-0.028571429,29,-0.121212121,-0.382978723,59.5,-14.5,-19,188.0621915,0.106631939,0.096569006,317350,0.025529165,-0.035410334,159.0756526,-0.046399877,-0.048047253,300700,-0.067596899,-0.033118971,,,,22,-0.083333333,-0.24137931,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Westmoreland",neighborhood,0.205882353,0.105882353,0.034453782,Oregon,OR,156262
1,0.964603381,-0.010355871,-0.026584132,Portland,10,0,2.333333333,11,0.375,-0.352941176,98,31,26,203.6341463,0.214548144,0.616784371,344950,0.199826087,0.291947566,138.982581,0.168561411,0.633665785,297500,0.0456942,0.328125,,,,10,2.333333333,-0.166666667,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Eliot",neighborhood,0.2,-0.1,-0.133333333,Oregon,OR,156270
1,0.956248207,0.026921448,0.032041185,Portland,10,0.25,1,19,-0.095238095,-0.24,81,-99,-161.5,176.6513057,-0.048615335,0.001386441,345000,-0.424040067,-0.360459728,184.3876178,-0.127231943,-0.012617292,524500,-0.1608,0.219767442,,,,11,0.222222222,0.222222222,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Forest Highlands",neighborhood,0.3,0.175,0.3,Oregon,OR,190804
1,0.965560089,-0.000407116,-0.009939978,Portland,28,0.217391304,0.12,28,-0.125,-0.548387097,24,-31,-74,93.78950846,0.055468535,-0.043405248,139450,0.00323741,0.026310948,85.90860808,-0.105189548,-0.209640806,124500,-0.113879004,-0.327008838,,,,28,-0.034482759,0.12,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Southgate",neighborhood,0.214285714,-0.00310559,-0.065714286,Oregon,OR,209034
1,0.960295234,0.013067354,0.015920266,Portland,70,-0.078947368,0.186440678,72,-0.052631579,-0.586206897,107,16,-30,260.3943798,-0.029072119,-0.056500895,400000,-0.106145251,-0.024211746,218.2730892,0.013053364,-0.184712379,401950,0.086351351,0.057763158,,,,45,0.022727273,-0.457831325,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Northwest District",neighborhood,0.128571429,0.036466165,0.094673123,Oregon,OR,346896
1,0.970543096,-0.001912391,0.00906788,Portland,119,0.043859649,0.043859649,72,0.058823529,-0.541401274,44,-5,-14.5,154.7600619,-0.021264787,-0.004265338,299900,-0.016398819,-0.077230769,158.7467363,-0.01929794,-0.020213292,317000,-0.007047768,0.112280702,,,,90,0.071428571,0.071428571,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Hawthorne District",neighborhood,0.193277311,0.000294855,0.070470293,Oregon,OR,347001
1,0.89650287,-0.020699426,-0.012460014,Portland,4,-0.2,-0.333333333,30,0.071428571,0.034482759,,,,282.2580645,-0.127170257,0.138800582,1400000,-0.008849558,0.600914808,250.0213944,0.092774495,0.0188454,1328500,0.056881464,0.186160714,,,,5,0.25,-0.375,11/1/11,90,1/31/12,,,,All Residential,"Portland, OR - Dunthorpe",neighborhood,0,0,0,Oregon,OR,347006
1,0.993235569,0.018920307,0.05401322,Portland,12,-0.2,0.090909091,15,-0.210526316,-0.482758621,53,-28,2,128.7367104,0,-0.029001537,277475,-0.051286435,-0.132619569,157.8968936,-0.013246946,0.414397472,335000,0.161581137,0.34,,,,10,0,-0.230769231,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - University Park",neighborhood,0.25,0.183333333,0.068181818,Oregon,OR,29142
1,0.981980915,-0.005709537,0.007139798,Portland,18,0,-0.052631579,11,-0.083333333,-0.352941176,84,23,18.5,171.9914803,0.031948882,0.130527548,679450,-0.105869193,0.554805492,157.7869621,0.082379448,0.138541216,467500,0.050561798,0.137469586,,,,6,0.2,-0.571428571,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Laurelhurst",neighborhood,0.222222222,0,0.116959064,Oregon,OR,29343
1,0.959966736,-0.002872288,0.011090046,Portland,21,0,-0.125,36,-0.027027027,-0.181818182,141,24.5,36,158.6363636,0.094696704,0.148195778,364900,0.045558739,0.074974223,136.2981859,0.036779812,-0.151822288,340000,0,0.064162754,,,,19,0.266666667,-0.05,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Hillsdale",neighborhood,0.285714286,0,0.244047619,Oregon,OR,29517
1,0.936920737,-0.00561799,-0.063079263,Portland,6,-0.25,2,1,,-0.888888889,42,7,-118.5,125.4087001,-0.348121501,-0.077655263,236950,-0.042336061,0.05545657,153.1988189,0.064781176,-0.163922237,348000,0.169747899,0.01754386,,,,4,1,-0.333333333,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Reed",neighborhood,0,-0.125,0,Oregon,OR,29606
1,0.99503809,0.014118054,0.034930288,Portland,19,0,0.357142857,17,0.133333333,-0.346153846,37,-1,16,162.1069869,0,-0.006211764,564450,0.130143157,0.131162325,185.8443709,0,0.082911388,565000,-0.025862069,0.344437835,,,,16,0.142857143,0.454545455,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Irvington",neighborhood,0.315789474,0.157894737,0.315789474,Oregon,OR,29828
1,0.947413251,-0.017466572,-0.032676793,Portland,6,0.5,-0.142857143,5,-0.285714286,-0.545454545,80.5,3.5,-73.5,113.7184116,0.129599517,-0.297414933,252000,0.008,-0.258605472,121.5847156,-0.140524211,-0.124145004,259400,-0.1478318,-0.232544379,,,,5,0.666666667,0,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - South Burlingame",neighborhood,0.166666667,-0.083333333,0.023809524,Oregon,OR,30142
1,0.975509346,0.011319467,0.204822489,Portland,14,0.076923077,13,8,0.142857143,-0.555555556,91,10.5,-15,184.4794452,0.003327763,-0.014122127,379997.5,0.086017434,-0.239852971,158.9038622,-0.069750307,0.265655323,355450,0.042681138,1.494385965,,,,6,0.2,1,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Sylvan-Highlands",neighborhood,0.071428571,-0.005494505,0.071428571,Oregon,OR,30259
1,0.988605169,0.020910146,0.016661958,Portland,22,0.571428571,-0.153846154,26,-0.1875,-0.1875,55,0,-88.5,134.7368831,-0.04206926,0.026118851,191950,0.010795155,-0.182843763,125.9171937,-0.001764898,-0.005486839,218085,-0.012452736,0.354565217,,,,30,0.071428571,0.666666667,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Kenton",neighborhood,0.136363636,0.136363636,-0.094405594,Oregon,OR,30288
1,0.973200392,0.011635426,-0.005941111,Portland,41,-0.088888889,-0.108695652,54,-0.114754098,-0.372093023,56,-10,-15.5,125.3633721,0.168689917,0.044122332,189900,0.085763293,0.266844563,110.4713648,0.007874011,-0.006076716,140000,-0.066666667,-0.066666667,,,,39,0.054054054,0,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - St. Johns",neighborhood,0.292682927,0.114905149,0.118769883,Oregon,OR,30396
1,0.965774008,-0.018284916,0.000444935,Portland,13,-0.071428571,0.444444444,14,-0.3,-0.333333333,53,-11,8,190.7919847,0.225567043,0.384010784,399900,0.142571429,0.423131673,158.7301587,0.052021278,-0.178871549,354000,0.005681818,-0.284848485,,,,11,-0.083333333,0.222222222,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Bridlemile",neighborhood,0.307692308,0.021978022,0.307692308,Oregon,OR,30762
1,0.977318712,-0.001939866,0.014462013,Portland,25,0.19047619,0.388888889,14,0.076923077,-0.416666667,49.5,-12,-85,159.3949317,0.002197342,-0.00722591,249500,0.002008032,-0.124407791,156.25,0.114864865,0.284065125,205000,-0.088483771,-0.122055675,,,,14,0.076923077,0.166666667,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Woodlawn",neighborhood,0.16,-0.078095238,0.048888889,Oregon,OR,30817
1,0.96743048,-0.027532437,0.028036475,Portland,13,0.3,0.857142857,25,0,-0.264705882,180.5,-4.5,-15.5,158.2010582,-0.028793597,0.096463967,339900,-0.014639803,-0.105526316,150.1346034,0.081619944,-0.033720146,348000,-0.068273092,-0.127819549,,,,13,0.3,-0.1875,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Arnold Creek",neighborhood,0.230769231,-0.069230769,0.230769231,Oregon,OR,30994
1,0.990841092,0.002499872,0.014739276,Portland,15,-0.117647059,1.142857143,11,0.222222222,-0.352941176,62,-6.5,-9,134.0941079,0.105260526,-0.201767801,264500,0.175555556,-0.362189535,120.5128205,0,-0.212257661,248000,-0.111111111,-0.098181818,,,,8,0.142857143,0.333333333,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Maplewood",neighborhood,0.266666667,0.031372549,0.123809524,Oregon,OR,31039
1,1.019349555,0.008045765,0.068917385,Portland,23,0.045454545,0.533333333,24,0,-0.414634146,52,-5,-88,114.6703381,-0.017381872,-0.064308524,150000,-0.121522694,-0.166203446,127.9863481,-0.053444516,-0.025334734,170000,-0.042253521,-0.020172911,,,,28,0.166666667,0.473684211,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Foster-Powell",neighborhood,0.260869565,0.033596838,0.194202899,Oregon,OR,31386
1,0.96708465,0.010926087,0.011969414,Portland,18,0,0,28,0.037037037,-0.243243243,110.5,24.5,42.5,252.1710087,0.073437652,-0.149366561,195000,-0.062049062,-0.048548426,228.4009948,-0.020198104,-0.093568418,174000,-0.01971831,-0.424793388,,,,19,0,0.117647059,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Goose Hollow",neighborhood,0.222222222,0.111111111,0.166666667,Oregon,OR,31399
1,0.982628685,-0.013941581,0.015437133,Portland,30,0.034482759,0.666666667,13,-0.071428571,-0.5,88,7.5,42,161.3768961,0.180641341,-0.092839007,319500,0.28313253,-0.124537608,152.28353,-0.104646233,-0.049585697,285000,-0.083601286,-0.167761717,,,,17,0.307692308,0.0625,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Rose City Park",neighborhood,0.166666667,-0.074712644,-0.055555556,Oregon,OR,31474
1,1.00205086,-0.005707801,0.017256011,Portland,23,0.095238095,0.277777778,23,-0.08,-0.425,78,-7.5,18,117.5241163,-0.003011028,-0.131993338,165550,0,-0.190266569,118.4210526,-0.015560641,-0.069042472,195000,0,0.164179104,,,,18,-0.1,-0.307692308,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Mount Scott-Arleta",neighborhood,0.260869565,-0.072463768,-0.128019324,Oregon,OR,31507
1,0.988250516,0.021963577,0.024685116,Portland,10,0.111111111,0,8,-0.111111111,-0.466666667,94,38,-11.5,180.4146449,-0.018894623,-0.161673283,409000,-0.454593946,-0.180360721,170.6592591,0.061575832,0.028319753,442000,-0.037037037,-0.059574468,,,,7,0,0,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Grant Park",neighborhood,0.3,0.188888889,0.3,Oregon,OR,31587
1,0.986365049,-0.002219297,0.040421549,Portland,5,-0.285714286,0.25,12,0.090909091,-0.2,78,-72,-38,175.4716981,-0.271417385,0.221506855,239900,-0.103009908,-0.140143369,180.3278689,0,0.228288589,205000,-0.10830796,-0.535886711,,,,5,1.5,0,12/1/11,90,2/29/12,,,,All Residential,"Portland, OR - Sullivan's Gulch",neighborhood,0.4,0.114285714,0.4,Oregon,OR,31687
